Name , Num_Points , Num_Fibers , EstimatedUncertaintyMax , EstimatedUncertaintyMean , EstimatedUncertaintyMedium , EstimatedUncertaintyMin , EstimatedUncertaintyP1_10 , EstimatedUncertaintyP1_10_avg , EstimatedUncertaintyP9_10 , EstimatedUncertaintyP9_10_avg , EstimatedUncertaintyQuantile1 , EstimatedUncertaintyQuantile1_avg , EstimatedUncertaintyQuantile2 , EstimatedUncertaintyQuantile2_avg , EstimatedUncertaintyQuantile3 , EstimatedUncertaintyQuantile3_avg , EstimatedUncertaintyQuantile4_avg , tensor1.FractionalAnisotropyMax , tensor1.FractionalAnisotropyMean , tensor1.FractionalAnisotropyMedium , tensor1.FractionalAnisotropyMin , tensor1.FractionalAnisotropyP1_10 , tensor1.FractionalAnisotropyP1_10_avg , tensor1.FractionalAnisotropyP9_10 , tensor1.FractionalAnisotropyP9_10_avg , tensor1.FractionalAnisotropyQuantile1 , tensor1.FractionalAnisotropyQuantile1_avg , tensor1.FractionalAnisotropyQuantile2 , tensor1.FractionalAnisotropyQuantile2_avg , tensor1.FractionalAnisotropyQuantile3 , tensor1.FractionalAnisotropyQuantile3_avg , tensor1.FractionalAnisotropyQuantile4_avg , tensor1.LinearMeasurementMax , tensor1.LinearMeasurementMean , tensor1.LinearMeasurementMedium , tensor1.LinearMeasurementMin , tensor1.LinearMeasurementP1_10 , tensor1.LinearMeasurementP1_10_avg , tensor1.LinearMeasurementP9_10 , tensor1.LinearMeasurementP9_10_avg , tensor1.LinearMeasurementQuantile1 , tensor1.LinearMeasurementQuantile1_avg , tensor1.LinearMeasurementQuantile2 , tensor1.LinearMeasurementQuantile2_avg , tensor1.LinearMeasurementQuantile3 , tensor1.LinearMeasurementQuantile3_avg , tensor1.LinearMeasurementQuantile4_avg , tensor1.MaxEigenvalueMax , tensor1.MaxEigenvalueMean , tensor1.MaxEigenvalueMedium , tensor1.MaxEigenvalueMin , tensor1.MaxEigenvalueP1_10 , tensor1.MaxEigenvalueP1_10_avg , tensor1.MaxEigenvalueP9_10 , tensor1.MaxEigenvalueP9_10_avg , tensor1.MaxEigenvalueQuantile1 , tensor1.MaxEigenvalueQuantile1_avg , tensor1.MaxEigenvalueQuantile2 , tensor1.MaxEigenvalueQuantile2_avg , tensor1.MaxEigenvalueQuantile3 , tensor1.MaxEigenvalueQuantile3_avg , tensor1.MaxEigenvalueQuantile4_avg , tensor1.MidEigenvalueMax , tensor1.MidEigenvalueMean , tensor1.MidEigenvalueMedium , tensor1.MidEigenvalueMin , tensor1.MidEigenvalueP1_10 , tensor1.MidEigenvalueP1_10_avg , tensor1.MidEigenvalueP9_10 , tensor1.MidEigenvalueP9_10_avg , tensor1.MidEigenvalueQuantile1 , tensor1.MidEigenvalueQuantile1_avg , tensor1.MidEigenvalueQuantile2 , tensor1.MidEigenvalueQuantile2_avg , tensor1.MidEigenvalueQuantile3 , tensor1.MidEigenvalueQuantile3_avg , tensor1.MidEigenvalueQuantile4_avg , tensor1.SphericalMeasurementMax , tensor1.SphericalMeasurementMean , tensor1.SphericalMeasurementMedium , tensor1.SphericalMeasurementMin , tensor1.SphericalMeasurementP1_10 , tensor1.SphericalMeasurementP1_10_avg , tensor1.SphericalMeasurementP9_10 , tensor1.SphericalMeasurementP9_10_avg , tensor1.SphericalMeasurementQuantile1 , tensor1.SphericalMeasurementQuantile1_avg , tensor1.SphericalMeasurementQuantile2 , tensor1.SphericalMeasurementQuantile2_avg , tensor1.SphericalMeasurementQuantile3 , tensor1.SphericalMeasurementQuantile3_avg , tensor1.SphericalMeasurementQuantile4_avg , tensor1.TraceMax , tensor1.TraceMean , tensor1.TraceMedium , tensor1.TraceMin , tensor1.TraceP1_10 , tensor1.TraceP1_10_avg , tensor1.TraceP9_10 , tensor1.TraceP9_10_avg , tensor1.TraceQuantile1 , tensor1.TraceQuantile1_avg , tensor1.TraceQuantile2 , tensor1.TraceQuantile2_avg , tensor1.TraceQuantile3 , tensor1.TraceQuantile3_avg , tensor1.TraceQuantile4_avg
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00153.vtp , 115259.000000 , 2883.000000 , 1210.197388 , 486.363428 , 504.522461 , 0.022361 , 379.204712 , 228.401347 , 593.380676 , 651.057460 , 436.893646 , 339.905264 , 504.522461 , 471.026801 , 555.265869 , 530.513556 , 604.012174 , 0.744688 , 0.347037 , 0.336542 , 0.220003 , 0.249865 , 0.236402 , 0.454537 , 0.505036 , 0.281170 , 0.254329 , 0.336542 , 0.307524 , 0.402597 , 0.368719 , 0.457578 , 0.779923 , 0.438732 , 0.431748 , 0.307856 , 0.341446 , 0.326423 , 0.541669 , 0.584828 , 0.375205 , 0.346129 , 0.431748 , 0.402429 , 0.494795 , 0.462818 , 0.543554 , 0.001214 , 0.000758 , 0.000758 , 0.000473 , 0.000668 , 0.000637 , 0.000846 , 0.000888 , 0.000713 , 0.000670 , 0.000758 , 0.000738 , 0.000798 , 0.000777 , 0.000847 , 0.000822 , 0.000423 , 0.000428 , 0.000159 , 0.000348 , 0.000312 , 0.000488 , 0.000517 , 0.000390 , 0.000347 , 0.000428 , 0.000412 , 0.000461 , 0.000444 , 0.000491 , 0.692144 , 0.561268 , 0.568251 , 0.220077 , 0.458331 , 0.415176 , 0.658554 , 0.673578 , 0.505205 , 0.456448 , 0.568251 , 0.537184 , 0.624795 , 0.597573 , 0.653872 , 0.002841 , 0.001605 , 0.001622 , 0.000913 , 0.001402 , 0.001324 , 0.001761 , 0.001862 , 0.001510 , 0.001404 , 0.001622 , 0.001573 , 0.001698 , 0.001661 , 0.001780
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00154.vtp , 49770.000000 , 963.000000 , 905.045898 , 424.768344 , 424.358276 , 0.022361 , 369.354980 , 252.750993 , 501.733032 , 566.648607 , 397.365265 , 332.717551 , 424.358276 , 411.160409 , 460.852509 , 441.433555 , 513.770355 , 0.761385 , 0.462400 , 0.448110 , 0.220010 , 0.278590 , 0.253280 , 0.669390 , 0.707538 , 0.347954 , 0.289205 , 0.448110 , 0.396955 , 0.574689 , 0.508280 , 0.655180 , 0.793260 , 0.542080 , 0.535980 , 0.307865 , 0.372475 , 0.344992 , 0.719971 , 0.750344 , 0.442955 , 0.382838 , 0.535980 , 0.489214 , 0.643571 , 0.587830 , 0.708455 , 0.001022 , 0.000752 , 0.000747 , 0.000508 , 0.000641 , 0.000608 , 0.000865 , 0.000897 , 0.000694 , 0.000644 , 0.000747 , 0.000723 , 0.000816 , 0.000779 , 0.000863 , 0.000691 , 0.000337 , 0.000338 , 0.000176 , 0.000238 , 0.000216 , 0.000438 , 0.000482 , 0.000282 , 0.000242 , 0.000338 , 0.000311 , 0.000381 , 0.000358 , 0.000436 , 0.692135 , 0.457920 , 0.464023 , 0.206740 , 0.280044 , 0.249668 , 0.627531 , 0.655019 , 0.356429 , 0.291551 , 0.464023 , 0.412183 , 0.557045 , 0.510797 , 0.617167 , 0.002404 , 0.001426 , 0.001385 , 0.001046 , 0.001291 , 0.001260 , 0.001626 , 0.001756 , 0.001329 , 0.001291 , 0.001385 , 0.001355 , 0.001481 , 0.001428 , 0.001630
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00155.vtp , 72115.000000 , 1752.000000 , 685.276367 , 416.386092 , 427.492615 , 0.022361 , 365.819672 , 224.332090 , 488.145264 , 515.996982 , 400.314667 , 322.195892 , 427.492615 , 414.650127 , 455.257629 , 440.008934 , 488.693427 , 0.668022 , 0.376141 , 0.349264 , 0.220006 , 0.250738 , 0.237429 , 0.542806 , 0.582043 , 0.284745 , 0.255622 , 0.349264 , 0.315204 , 0.460990 , 0.400565 , 0.533182 , 0.718879 , 0.464711 , 0.444232 , 0.307860 , 0.342408 , 0.327576 , 0.617232 , 0.649464 , 0.378973 , 0.347533 , 0.444232 , 0.410195 , 0.547352 , 0.492439 , 0.608687 , 0.000891 , 0.000709 , 0.000703 , 0.000552 , 0.000639 , 0.000617 , 0.000790 , 0.000819 , 0.000664 , 0.000639 , 0.000703 , 0.000681 , 0.000752 , 0.000728 , 0.000789 , 0.000568 , 0.000376 , 0.000381 , 0.000224 , 0.000296 , 0.000272 , 0.000443 , 0.000471 , 0.000334 , 0.000298 , 0.000381 , 0.000360 , 0.000416 , 0.000399 , 0.000445 , 0.692140 , 0.535289 , 0.555768 , 0.281121 , 0.382768 , 0.350540 , 0.657592 , 0.672426 , 0.452648 , 0.391317 , 0.555768 , 0.507567 , 0.621027 , 0.589808 , 0.652469 , 0.001981 , 0.001461 , 0.001460 , 0.001100 , 0.001325 , 0.001279 , 0.001596 , 0.001678 , 0.001387 , 0.001327 , 0.001460 , 0.001426 , 0.001520 , 0.001489 , 0.001600
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00156.vtp , 45118.000000 , 1316.000000 , 2099.065430 , 605.898758 , 546.291687 , 0.022361 , 404.762512 , 217.322256 , 954.061340 , 1132.318335 , 485.570038 , 362.077896 , 546.291687 , 514.172895 , 707.965088 , 601.841471 , 945.532520 , 0.762421 , 0.391238 , 0.375978 , 0.220000 , 0.258755 , 0.241457 , 0.551821 , 0.623015 , 0.302709 , 0.265371 , 0.375978 , 0.339292 , 0.456101 , 0.413233 , 0.547071 , 0.794089 , 0.479066 , 0.469900 , 0.307854 , 0.351178 , 0.332040 , 0.624721 , 0.682537 , 0.397650 , 0.357965 , 0.469900 , 0.434215 , 0.543049 , 0.504353 , 0.619747 , 0.001426 , 0.000897 , 0.000858 , 0.000530 , 0.000712 , 0.000681 , 0.001133 , 0.001200 , 0.000769 , 0.000717 , 0.000858 , 0.000811 , 0.001018 , 0.000936 , 0.001124 , 0.000972 , 0.000465 , 0.000433 , 0.000189 , 0.000346 , 0.000295 , 0.000650 , 0.000738 , 0.000392 , 0.000342 , 0.000433 , 0.000412 , 0.000514 , 0.000463 , 0.000641 , 0.692146 , 0.520934 , 0.530106 , 0.205911 , 0.375279 , 0.317476 , 0.648822 , 0.667965 , 0.456951 , 0.380260 , 0.530106 , 0.495656 , 0.602350 , 0.565795 , 0.642039 , 0.003370 , 0.001826 , 0.001660 , 0.001226 , 0.001519 , 0.001450 , 0.002404 , 0.002657 , 0.001577 , 0.001509 , 0.001660 , 0.001617 , 0.002032 , 0.001796 , 0.002384
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00157.vtp , 59483.000000 , 1128.000000 , 1327.293945 , 475.601315 , 460.303497 , 0.022361 , 396.813324 , 268.210678 , 598.428040 , 719.085943 , 426.634460 , 355.798049 , 460.303497 , 444.455200 , 514.987854 , 484.730439 , 617.431108 , 0.675826 , 0.397439 , 0.403423 , 0.220017 , 0.274872 , 0.251378 , 0.501198 , 0.540143 , 0.337900 , 0.284489 , 0.403423 , 0.372662 , 0.457103 , 0.430664 , 0.501949 , 0.725101 , 0.486826 , 0.495558 , 0.307873 , 0.368526 , 0.342930 , 0.582162 , 0.614819 , 0.433089 , 0.378002 , 0.495558 , 0.466585 , 0.543933 , 0.520293 , 0.582432 , 0.001223 , 0.000779 , 0.000769 , 0.000559 , 0.000672 , 0.000650 , 0.000904 , 0.000991 , 0.000717 , 0.000677 , 0.000769 , 0.000746 , 0.000812 , 0.000789 , 0.000904 , 0.000784 , 0.000396 , 0.000385 , 0.000238 , 0.000332 , 0.000313 , 0.000479 , 0.000521 , 0.000356 , 0.000333 , 0.000385 , 0.000370 , 0.000427 , 0.000405 , 0.000478 , 0.692127 , 0.513174 , 0.504442 , 0.274899 , 0.417838 , 0.385186 , 0.631474 , 0.657074 , 0.456067 , 0.417571 , 0.504442 , 0.479711 , 0.566911 , 0.533419 , 0.622002 , 0.002791 , 0.001572 , 0.001512 , 0.001263 , 0.001412 , 0.001385 , 0.001801 , 0.001960 , 0.001448 , 0.001412 , 0.001512 , 0.001479 , 0.001659 , 0.001577 , 0.001819
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00158.vtp , 53275.000000 , 915.000000 , 1558.037354 , 479.144503 , 454.821075 , 0.022361 , 393.527405 , 276.421019 , 606.366272 , 736.155894 , 421.718079 , 357.118420 , 454.821075 , 435.886812 , 531.387207 , 490.493873 , 633.090465 , 0.747470 , 0.387455 , 0.375102 , 0.220000 , 0.270112 , 0.246043 , 0.523069 , 0.572548 , 0.318727 , 0.276409 , 0.375102 , 0.348490 , 0.443244 , 0.407881 , 0.517051 , 0.782142 , 0.476836 , 0.469069 , 0.307854 , 0.363441 , 0.337080 , 0.600705 , 0.641533 , 0.413963 , 0.369602 , 0.469069 , 0.443345 , 0.531652 , 0.499501 , 0.594905 , 0.001224 , 0.000771 , 0.000743 , 0.000577 , 0.000670 , 0.000646 , 0.000911 , 0.000996 , 0.000700 , 0.000670 , 0.000743 , 0.000720 , 0.000823 , 0.000779 , 0.000915 , 0.000837 , 0.000399 , 0.000395 , 0.000212 , 0.000319 , 0.000296 , 0.000480 , 0.000522 , 0.000359 , 0.000323 , 0.000395 , 0.000378 , 0.000433 , 0.000413 , 0.000481 , 0.692146 , 0.523164 , 0.530931 , 0.217858 , 0.399295 , 0.358474 , 0.636559 , 0.662925 , 0.468348 , 0.405100 , 0.530931 , 0.500504 , 0.586037 , 0.556660 , 0.630401 , 0.002899 , 0.001569 , 0.001530 , 0.001241 , 0.001376 , 0.001352 , 0.001792 , 0.001951 , 0.001428 , 0.001381 , 0.001530 , 0.001475 , 0.001677 , 0.001601 , 0.001817
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00159.vtp , 32163.000000 , 1049.000000 , 653.411072 , 431.007816 , 443.629059 , 0.022361 , 356.577271 , 182.853263 , 520.626099 , 542.790218 , 414.538086 , 312.213741 , 443.629059 , 429.292541 , 486.447540 , 464.195257 , 518.340587 , 0.607052 , 0.373686 , 0.370890 , 0.220001 , 0.256290 , 0.237251 , 0.490629 , 0.519351 , 0.312493 , 0.266717 , 0.370890 , 0.342563 , 0.435302 , 0.401079 , 0.484398 , 0.669931 , 0.464347 , 0.465065 , 0.307854 , 0.348491 , 0.327347 , 0.573107 , 0.597447 , 0.407651 , 0.359232 , 0.465065 , 0.437530 , 0.524552 , 0.493245 , 0.567395 , 0.000861 , 0.000727 , 0.000729 , 0.000551 , 0.000666 , 0.000649 , 0.000787 , 0.000800 , 0.000691 , 0.000667 , 0.000729 , 0.000711 , 0.000763 , 0.000746 , 0.000784 , 0.000574 , 0.000387 , 0.000392 , 0.000234 , 0.000318 , 0.000302 , 0.000448 , 0.000464 , 0.000350 , 0.000321 , 0.000392 , 0.000373 , 0.000425 , 0.000408 , 0.000448 , 0.692146 , 0.535653 , 0.534935 , 0.330069 , 0.426892 , 0.402561 , 0.651509 , 0.672660 , 0.475448 , 0.432610 , 0.534935 , 0.506762 , 0.592349 , 0.562478 , 0.640774 , 0.001979 , 0.001502 , 0.001501 , 0.001135 , 0.001367 , 0.001333 , 0.001631 , 0.001678 , 0.001422 , 0.001370 , 0.001501 , 0.001463 , 0.001578 , 0.001541 , 0.001632
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00160.vtp , 81585.000000 , 1938.000000 , 928.372498 , 462.330220 , 473.258820 , 0.022361 , 359.468109 , 228.361180 , 570.447510 , 618.768062 , 416.519440 , 327.476553 , 473.258820 , 443.672792 , 527.963318 , 501.792491 , 576.385655 , 0.732651 , 0.348304 , 0.341855 , 0.220017 , 0.249518 , 0.236245 , 0.455669 , 0.495706 , 0.283605 , 0.254761 , 0.341855 , 0.312143 , 0.403586 , 0.372191 , 0.454125 , 0.770329 , 0.440145 , 0.436984 , 0.307873 , 0.341064 , 0.326250 , 0.542668 , 0.577124 , 0.377774 , 0.346587 , 0.436984 , 0.407122 , 0.495708 , 0.466152 , 0.540723 , 0.001046 , 0.000735 , 0.000734 , 0.000496 , 0.000653 , 0.000626 , 0.000816 , 0.000860 , 0.000691 , 0.000655 , 0.000734 , 0.000714 , 0.000774 , 0.000753 , 0.000819 , 0.000698 , 0.000411 , 0.000418 , 0.000166 , 0.000332 , 0.000302 , 0.000483 , 0.000508 , 0.000367 , 0.000331 , 0.000418 , 0.000394 , 0.000452 , 0.000435 , 0.000483 , 0.692127 , 0.559855 , 0.563016 , 0.229671 , 0.457332 , 0.422881 , 0.658936 , 0.673752 , 0.504292 , 0.459279 , 0.563016 , 0.533851 , 0.622226 , 0.592881 , 0.653415 , 0.002439 , 0.001556 , 0.001576 , 0.000988 , 0.001354 , 0.001278 , 0.001739 , 0.001819 , 0.001437 , 0.001349 , 0.001576 , 0.001510 , 0.001663 , 0.001620 , 0.001746
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00161.vtp , 4768.000000 , 108.000000 , 1470.659302 , 565.931156 , 507.524567 , 0.022361 , 411.077393 , 254.420699 , 865.633057 , 1058.311501 , 449.850037 , 361.693691 , 507.524567 , 476.012390 , 635.828613 , 562.034584 , 864.405697 , 0.677886 , 0.375224 , 0.378391 , 0.220066 , 0.261211 , 0.242040 , 0.473115 , 0.520522 , 0.317645 , 0.271257 , 0.378391 , 0.351885 , 0.427178 , 0.401956 , 0.475968 , 0.726743 , 0.466141 , 0.472183 , 0.307930 , 0.353845 , 0.332673 , 0.557956 , 0.598240 , 0.412870 , 0.364107 , 0.472183 , 0.446632 , 0.517241 , 0.494124 , 0.559867 , 0.001217 , 0.000842 , 0.000798 , 0.000615 , 0.000700 , 0.000672 , 0.001083 , 0.001132 , 0.000749 , 0.000704 , 0.000798 , 0.000774 , 0.000911 , 0.000843 , 0.001048 , 0.000830 , 0.000448 , 0.000431 , 0.000264 , 0.000349 , 0.000325 , 0.000578 , 0.000642 , 0.000374 , 0.000348 , 0.000431 , 0.000402 , 0.000506 , 0.000466 , 0.000578 , 0.692070 , 0.533859 , 0.527824 , 0.273257 , 0.442044 , 0.401845 , 0.646155 , 0.667372 , 0.482807 , 0.440205 , 0.527824 , 0.505952 , 0.587263 , 0.553468 , 0.635975 , 0.002863 , 0.001739 , 0.001642 , 0.001294 , 0.001435 , 0.001414 , 0.002212 , 0.002397 , 0.001500 , 0.001445 , 0.001642 , 0.001569 , 0.001896 , 0.001754 , 0.002187
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00162.vtp , 24015.000000 , 886.000000 , 1622.181641 , 478.612994 , 499.933105 , 0.022361 , 288.474945 , 174.194091 , 572.711975 , 668.951109 , 456.346069 , 319.981670 , 499.933105 , 481.128963 , 533.165466 , 516.080588 , 597.280522 , 0.738127 , 0.327449 , 0.309664 , 0.220030 , 0.240390 , 0.230766 , 0.427383 , 0.500890 , 0.265410 , 0.244126 , 0.309664 , 0.286323 , 0.374191 , 0.340671 , 0.438695 , 0.774692 , 0.419323 , 0.404772 , 0.307888 , 0.330943 , 0.320102 , 0.517426 , 0.580837 , 0.358386 , 0.334974 , 0.404772 , 0.380526 , 0.468205 , 0.435633 , 0.526175 , 0.001316 , 0.000755 , 0.000745 , 0.000510 , 0.000689 , 0.000662 , 0.000834 , 0.000907 , 0.000718 , 0.000688 , 0.000745 , 0.000732 , 0.000776 , 0.000759 , 0.000842 , 0.000882 , 0.000437 , 0.000437 , 0.000169 , 0.000371 , 0.000332 , 0.000494 , 0.000548 , 0.000403 , 0.000367 , 0.000437 , 0.000421 , 0.000467 , 0.000452 , 0.000507 , 0.692112 , 0.580677 , 0.595228 , 0.225308 , 0.482574 , 0.419189 , 0.669057 , 0.679903 , 0.531795 , 0.473835 , 0.595228 , 0.564377 , 0.641614 , 0.619482 , 0.665030 , 0.003057 , 0.001629 , 0.001616 , 0.001037 , 0.001488 , 0.001405 , 0.001750 , 0.001949 , 0.001551 , 0.001477 , 0.001616 , 0.001585 , 0.001681 , 0.001646 , 0.001806
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00163.vtp , 8682.000000 , 157.000000 , 1265.144165 , 504.594645 , 467.808502 , 0.022361 , 395.500946 , 273.345759 , 688.267151 , 839.855128 , 427.790741 , 357.164911 , 467.808502 , 450.569350 , 555.565979 , 501.096734 , 709.640419 , 0.648234 , 0.388453 , 0.363859 , 0.220020 , 0.268385 , 0.247630 , 0.567811 , 0.602433 , 0.311423 , 0.274341 , 0.363859 , 0.335755 , 0.447171 , 0.399391 , 0.544402 , 0.703068 , 0.476932 , 0.458345 , 0.307876 , 0.361587 , 0.338847 , 0.637922 , 0.666109 , 0.406563 , 0.367513 , 0.458345 , 0.430842 , 0.535146 , 0.491607 , 0.617838 , 0.001143 , 0.000791 , 0.000785 , 0.000588 , 0.000669 , 0.000645 , 0.000944 , 0.001018 , 0.000703 , 0.000670 , 0.000785 , 0.000744 , 0.000846 , 0.000816 , 0.000936 , 0.000786 , 0.000412 , 0.000402 , 0.000260 , 0.000296 , 0.000280 , 0.000533 , 0.000594 , 0.000350 , 0.000308 , 0.000402 , 0.000377 , 0.000459 , 0.000429 , 0.000533 , 0.692124 , 0.523068 , 0.541721 , 0.296932 , 0.362078 , 0.333923 , 0.638413 , 0.661180 , 0.464854 , 0.382200 , 0.541721 , 0.508444 , 0.593437 , 0.569195 , 0.632505 , 0.002712 , 0.001615 , 0.001518 , 0.001200 , 0.001395 , 0.001376 , 0.001979 , 0.002167 , 0.001421 , 0.001395 , 0.001518 , 0.001462 , 0.001745 , 0.001627 , 0.001975
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00164.vtp , 58402.000000 , 1092.000000 , 889.759888 , 421.045683 , 428.268829 , 0.022361 , 361.137604 , 250.738924 , 495.995331 , 539.530774 , 387.812866 , 326.305810 , 428.268829 , 408.474125 , 463.757965 , 446.558582 , 502.851566 , 0.781459 , 0.451870 , 0.431112 , 0.220003 , 0.280354 , 0.253505 , 0.638486 , 0.675014 , 0.343146 , 0.289363 , 0.431112 , 0.387497 , 0.573910 , 0.495386 , 0.635252 , 0.809361 , 0.533171 , 0.520787 , 0.307857 , 0.374343 , 0.345236 , 0.695257 , 0.724427 , 0.438251 , 0.383039 , 0.520787 , 0.480466 , 0.642932 , 0.576667 , 0.692525 , 0.001008 , 0.000740 , 0.000736 , 0.000481 , 0.000650 , 0.000618 , 0.000835 , 0.000863 , 0.000681 , 0.000647 , 0.000736 , 0.000709 , 0.000800 , 0.000768 , 0.000836 , 0.000660 , 0.000340 , 0.000342 , 0.000145 , 0.000244 , 0.000219 , 0.000432 , 0.000468 , 0.000280 , 0.000245 , 0.000342 , 0.000315 , 0.000392 , 0.000366 , 0.000434 , 0.692143 , 0.466829 , 0.479214 , 0.190639 , 0.304743 , 0.275578 , 0.625657 , 0.654769 , 0.357068 , 0.307479 , 0.479214 , 0.423346 , 0.561749 , 0.519542 , 0.616964 , 0.002299 , 0.001420 , 0.001399 , 0.000930 , 0.001262 , 0.001188 , 0.001597 , 0.001705 , 0.001323 , 0.001254 , 0.001399 , 0.001357 , 0.001510 , 0.001458 , 0.001609
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00165.vtp , 63296.000000 , 1113.000000 , 1545.301514 , 505.340564 , 488.201233 , 0.022361 , 414.104736 , 283.399381 , 636.815796 , 774.470589 , 443.964630 , 373.291395 , 488.201233 , 464.824388 , 557.396912 , 517.856312 , 665.408623 , 0.713338 , 0.401601 , 0.398349 , 0.220004 , 0.279428 , 0.252371 , 0.539087 , 0.586445 , 0.331871 , 0.285880 , 0.398349 , 0.366788 , 0.455291 , 0.424516 , 0.529237 , 0.754957 , 0.490096 , 0.490865 , 0.307858 , 0.373363 , 0.343984 , 0.614131 , 0.653013 , 0.427120 , 0.379489 , 0.490865 , 0.460963 , 0.542335 , 0.514738 , 0.605208 , 0.001223 , 0.000804 , 0.000790 , 0.000592 , 0.000702 , 0.000678 , 0.000929 , 0.001026 , 0.000740 , 0.000704 , 0.000790 , 0.000765 , 0.000838 , 0.000813 , 0.000933 , 0.000836 , 0.000407 , 0.000394 , 0.000221 , 0.000326 , 0.000300 , 0.000501 , 0.000542 , 0.000360 , 0.000328 , 0.000394 , 0.000376 , 0.000454 , 0.000421 , 0.000502 , 0.692142 , 0.509904 , 0.509144 , 0.245043 , 0.385869 , 0.346993 , 0.626637 , 0.656020 , 0.457672 , 0.394800 , 0.509144 , 0.485268 , 0.572883 , 0.539045 , 0.620517 , 0.002892 , 0.001617 , 0.001570 , 0.001249 , 0.001430 , 0.001400 , 0.001855 , 0.002012 , 0.001466 , 0.001429 , 0.001570 , 0.001510 , 0.001737 , 0.001650 , 0.001880
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00166.vtp , 0.000000 , 0.000000 , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN , NAN
